IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,DIM_HOUSEHOLD_COMP_BY_AGE,DIM_DEG_URB,DIM_SEX,DIM_POP_TYPE,DIM_AGE,PERCENT_POP_N
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2000,YEAR,440,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Lithuania,HH_COMP_ADULTS_WITH_OLDER,,,,,19.08
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,196,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Cyprus,HH_COMP_ADULTS_WITH_OLDER,,,,,20.99
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,HH_COMP_ADULTS_WITH_OLDER,,,,,23.64
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,768,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Togo,HH_COMP_ADULTS_WITH_OLDER,,,,,39.05
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,348,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Hungary,HH_COMP_ADULTS_WITH_OLDER,,,,,14.51
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,360,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Indonesia,HH_COMP_ADULTS_WITH_OLDER,,,,,5.15
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2018,YEAR,566,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Nigeria,HH_COMP_ADULTS_WITH_OLDER,,,,,18.46
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,688,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Serbia,HH_COMP_ADULTS_WITH_OLDER,,,,,11.69
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2013,YEAR,051,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Armenia,HH_COMP_ADULTS_WITH_OLDER,,,,,21.89
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1998,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,HH_COMP_ADULTS_WITH_OLDER,,,,,11.82
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,642,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Romania,HH_COMP_ADULTS_WITH_OLDER,,,,,20.46
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,070,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bosnia and Herzegovina,HH_COMP_ADULTS_WITH_OLDER,,,,,10.52
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,068,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bolivia (Plurinational State of),HH_COMP_ADULTS_WITH_OLDER,,,,,8.4
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,604,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Peru,HH_COMP_ADULTS_WITH_OLDER,,,,,15.6
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,116,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Cambodia,HH_COMP_ADULTS_WITH_OLDER,,,,,14.71
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2013,YEAR,428,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Latvia,HH_COMP_ADULTS_WITH_OLDER,,,,,25.43
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2006,YEAR,604,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Peru,HH_COMP_ADULTS_WITH_OLDER,,,,,16.17
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2020,YEAR,112,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belarus,HH_COMP_ADULTS_WITH_OLDER,,,,,23.5
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1999,YEAR,268,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Georgia,HH_COMP_ADULTS_WITH_OLDER,,,,,9.32
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,710,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,South Africa,HH_COMP_ADULTS_WITH_OLDER,,,,,1.98
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2003,YEAR,792,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Türkiye,HH_COMP_ADULTS_WITH_OLDER,,,,,6.6
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,484,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Mexico,HH_COMP_ADULTS_WITH_OLDER,,,,,6.65
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2003,YEAR,860,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Uzbekistan,HH_COMP_ADULTS_WITH_OLDER,,,,,8.01
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2017,YEAR,480,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Mauritius,HH_COMP_ADULTS_WITH_OLDER,,,,,16.85
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,428,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Latvia,HH_COMP_ADULTS_WITH_OLDER,,,,,26.13
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,616,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Poland,HH_COMP_ADULTS_WITH_OLDER,,,,,23.66
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,268,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Georgia,HH_COMP_ADULTS_WITH_OLDER,,,,,18.41
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,070,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bosnia and Herzegovina,HH_COMP_ADULTS_WITH_OLDER,,,,,11.5
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2000,YEAR,124,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Canada,HH_COMP_ADULTS_WITH_OLDER,,,,,4.3
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,HH_COMP_ADULTS_WITH_OLDER,,,,,25.26
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2002,YEAR,642,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Romania,HH_COMP_ADULTS_WITH_OLDER,,,,,12.83
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,368,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Iraq,HH_COMP_ADULTS_WITH_OLDER,,,,,6.33
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,642,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Romania,HH_COMP_ADULTS_WITH_OLDER,,,,,20.77
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,051,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Armenia,HH_COMP_ADULTS_WITH_OLDER,,,,,25.71
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,196,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Cyprus,HH_COMP_ADULTS_WITH_OLDER,,,,,17.9
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,417,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Kyrgyzstan,HH_COMP_ADULTS_WITH_OLDER,,,,,4.74
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,268,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Georgia,HH_COMP_ADULTS_WITH_OLDER,,,,,15.39
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,275,NATIONAL LIBERATION MOVEMENT,PUBLISHED,Household health expenditure greater than 10% of household budget,"occupied Palestinian territory, including east Jerusalem",HH_COMP_ADULTS_WITH_OLDER,,,,,10.77
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2001,YEAR,348,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Hungary,HH_COMP_ADULTS_WITH_OLDER,,,,,16.56
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,268,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Georgia,HH_COMP_ADULTS_WITH_OLDER,,,,,31.83
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2000,YEAR,834,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,United Republic of Tanzania,HH_COMP_ADULTS_WITH_OLDER,,,,,6.98
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,222,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,El Salvador,HH_COMP_ADULTS_WITH_OLDER,,,,,2.23
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,124,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Canada,HH_COMP_ADULTS_WITH_OLDER,,,,,3.3
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1998,YEAR,348,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Hungary,HH_COMP_ADULTS_WITH_OLDER,,,,,9.43
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1999,YEAR,440,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Lithuania,HH_COMP_ADULTS_WITH_OLDER,,,,,13.77
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2007,YEAR,586,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Pakistan,HH_COMP_ADULTS_WITH_OLDER,,,,,3.68
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2003,YEAR,112,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belarus,HH_COMP_ADULTS_WITH_OLDER,,,,,5.08
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2006,YEAR,124,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Canada,HH_COMP_ADULTS_WITH_OLDER,,,,,5.0
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1993,YEAR,558,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Nicaragua,HH_COMP_ADULTS_WITH_OLDER,,,,,16.78
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,112,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belarus,HH_COMP_ADULTS_WITH_OLDER,,,,,18.36
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2000,YEAR,504,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Morocco,HH_COMP_ADULTS_WITH_OLDER,,,,,16.66
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,008,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Albania,HH_COMP_ADULTS_WITH_OLDER,,,,,17.37
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2006,YEAR,112,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belarus,HH_COMP_ADULTS_WITH_OLDER,,,,,4.62
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,792,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Türkiye,HH_COMP_ADULTS_WITH_OLDER,,,,,6.17
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2005,YEAR,050,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bangladesh,HH_COMP_ADULTS_WITH_OLDER,,,,,14.29
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,148,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Chad,HH_COMP_ADULTS_WITH_OLDER,,,,,13.75
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2008,YEAR,688,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Serbia,HH_COMP_ADULTS_WITH_OLDER,,,,,13.24
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,124,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Canada,HH_COMP_ADULTS_WITH_OLDER,,,,,5.5
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2004,YEAR,051,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Armenia,HH_COMP_ADULTS_WITH_OLDER,,,,,17.57
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,056,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belgium,HH_COMP_ADULTS_WITH_OLDER,,,,,16.67
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2018,YEAR,834,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,United Republic of Tanzania,HH_COMP_ADULTS_WITH_OLDER,,,,,5.94
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,428,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Latvia,HH_COMP_ADULTS_WITH_OLDER,,,,,28.57
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2006,YEAR,608,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Philippines,HH_COMP_ADULTS_WITH_OLDER,,,,,9.08
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,072,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Botswana,HH_COMP_ADULTS_WITH_OLDER,,,,,6.42
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2007,YEAR,112,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belarus,HH_COMP_ADULTS_WITH_OLDER,,,,,3.48
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,360,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Indonesia,HH_COMP_ADULTS_WITH_OLDER,,,,,5.48
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2003,YEAR,388,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Jamaica,HH_COMP_ADULTS_WITH_OLDER,,,,,20.0
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2009,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,HH_COMP_ADULTS_WITH_OLDER,,,,,22.39
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2018,YEAR,704,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Viet Nam,HH_COMP_ADULTS_WITH_OLDER,,,,,9.93
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,064,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bhutan,HH_COMP_ADULTS_WITH_OLDER,,,,,7.16
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2003,YEAR,268,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Georgia,HH_COMP_ADULTS_WITH_OLDER,,,,,19.96
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1996,YEAR,076,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Brazil,HH_COMP_ADULTS_WITH_OLDER,,,,,23.43
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,704,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Viet Nam,HH_COMP_ADULTS_WITH_OLDER,,,,,13.8
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2007,YEAR,760,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Syrian Arab Republic,HH_COMP_ADULTS_WITH_OLDER,,,,,12.95
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2012,YEAR,324,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Guinea,HH_COMP_ADULTS_WITH_OLDER,,,,,10.96
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2003,YEAR,498,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Republic of Moldova,HH_COMP_ADULTS_WITH_OLDER,,,,,13.33
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1999,YEAR,616,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Poland,HH_COMP_ADULTS_WITH_OLDER,,,,,20.91
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2015,YEAR,608,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Philippines,HH_COMP_ADULTS_WITH_OLDER,,,,,12.19
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,1997,YEAR,704,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Viet Nam,HH_COMP_ADULTS_WITH_OLDER,,,,,22.03
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2013,YEAR,068,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Bolivia (Plurinational State of),HH_COMP_ADULTS_WITH_OLDER,,,,,15.93
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,620,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Portugal,HH_COMP_ADULTS_WITH_OLDER,,,,,26.11
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2002,YEAR,156,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,China,HH_COMP_ADULTS_WITH_OLDER,,,,,21.9
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2014,YEAR,360,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Indonesia,HH_COMP_ADULTS_WITH_OLDER,,,,,6.26
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2010,YEAR,428,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Latvia,HH_COMP_ADULTS_WITH_OLDER,,,,,26.91
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2011,YEAR,428,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Latvia,HH_COMP_ADULTS_WITH_OLDER,,,,,23.41
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2016,YEAR,004,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Afghanistan,HH_COMP_ADULTS_WITH_OLDER,,,,,32.53
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2007,YEAR,688,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Serbia,HH_COMP_ADULTS_WITH_OLDER,,,,,15.72
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2002,YEAR,860,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Uzbekistan,HH_COMP_ADULTS_WITH_OLDER,,,,,10.79
A65146DFINPROTECTION_CATA_TOT_10_POP,FINPROTECTION_CATA_TOT_10_POP,A65146D,FINPROTECTION_CATA_TOT_10_POP,2021,YEAR,112,COUNTRY,PUBLISHED,Household health expenditure greater than 10% of household budget,Belarus,HH_COMP_ADULTS_WITH_OLDER,,,,,25.94
